network,algorithm,budget,attack_type,attack_intensity,run_id,net_nodes,net_edges,net_density,net_max_core,net_clustering,edges_added,followers_gained,nodes_removed_orig,nodes_removed_reinf,orig_core_resilience,orig_core_damage,reinf_core_resilience,reinf_core_damage,core_improvement,resilience_improvement,efficiency
power_grid,FastCM+,15,kcore,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,kcore,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,kcore,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,kcore,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,kcore,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,kcore,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,kcore,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,kcore,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,kcore,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,1.0,0,0.6666666666666666,1,-1,-0.33333333333333337,0.0
power_grid,FastCM+,15,betweenness,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,1.0,0,0.6666666666666666,1,-1,-0.33333333333333337,0.0
power_grid,FastCM+,15,betweenness,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,betweenness,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,15,random,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,15,random,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,15,random,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,15,random,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,degree,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,degree,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,degree,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,degree,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,kcore,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,kcore,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,kcore,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,kcore,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,1.0,0,0.6666666666666666,1,-1,-0.33333333333333337,-0.05
power_grid,MRKC,20,betweenness,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,1.0,0,1,0.33333333333333337,0.05
power_grid,MRKC,20,betweenness,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,betweenness,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,random,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,random,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,random,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,20,random,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,1.0,0,1,0.33333333333333337,0.05
power_grid,MRKC,20,random,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,1.0,0,1,0.33333333333333337,0.05
power_grid,MRKC,20,random,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,494,494,0.6666666666666666,1,1.0,0,1,0.33333333333333337,0.05
power_grid,MRKC,20,random,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,random,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,random,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,random,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,random,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,20,random,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,20,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,degree,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,degree,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,degree,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,degree,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,kcore,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,1.0,0,0.6666666666666666,1,-1,-0.33333333333333337,0.0
power_grid,FastCM+,20,betweenness,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,1.0,0,0.6666666666666666,1,-1,-0.33333333333333337,0.0
power_grid,FastCM+,20,betweenness,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,betweenness,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,random,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,random,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,FastCM+,20,random,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,FastCM+,20,random,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,0,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,30,degree,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,30,degree,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,30,degree,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,degree,0.2,2,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,kcore,0.05,0,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,30,kcore,0.05,1,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,30,kcore,0.05,2,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,247,247,1.0,0,1.0,0,0,0.0,0.0
power_grid,MRKC,30,kcore,0.1,0,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,kcore,0.1,1,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,kcore,0.1,2,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,494,494,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,kcore,0.15,0,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,kcore,0.15,1,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,kcore,0.15,2,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,741,741,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,kcore,0.2,0,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
power_grid,MRKC,30,kcore,0.2,1,4941,9882,0.0008097165991902834,3,0.435458409228901,30,0,988,988,0.6666666666666666,1,0.6666666666666666,1,0,0.0,0.0
